subscription_id,user_id,subscription_start_date,subscription_end_date,plan_type,initial_price,renewal_price,currency,payment_method,is_canceled,cancellation_date,cancellation_reason
sub003836,u003836,2023-02-15 00:00:00,,annual,300.0,300.0,CAD,google_pay,False,,
sub003837,u003837,2023-02-21 00:00:00,2023-03-23 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003838,u003838,2023-03-17 00:00:00,,biannual,240.0,240.0,USD,paypal,False,,
sub003839,u003839,2023-01-16 00:00:00,,annual,300.0,300.0,GBP,credit_card,False,,
sub003840,u003840,2023-02-04 00:00:00,,biannual,240.0,240.0,USD,credit_card,False,,
sub003841,u003841,2023-01-08 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-02-05 00:00:00,poor_battery_life
sub003842,u003842,2023-03-20 00:00:00,2023-04-19 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003843,u003843,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,BRL,apple_pay,True,2023-02-22 00:00:00,too_expensive
sub003844,u003844,2023-04-11 00:00:00,2023-05-11 00:00:00,monthly,30.0,30.0,CAD,apple_pay,True,2023-05-02 00:00:00,didnt_like_interface
sub003845,u003845,2023-02-17 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-03-16 00:00:00,privacy_concerns
sub003846,u003846,2023-02-21 00:00:00,,biannual,240.0,240.0,USD,google_pay,True,2023-03-17 00:00:00,technical_issues
sub003847,u003847,2023-01-13 00:00:00,2023-02-12 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003848,u003848,2023-01-11 00:00:00,2023-02-10 00:00:00,monthly,30.0,30.0,BRL,google_pay,False,,
sub003849,u003849,2023-03-26 00:00:00,,biannual,240.0,240.0,GBP,credit_card,False,,
sub003850,u003850,2023-02-14 00:00:00,,biannual,240.0,240.0,USD,apple_pay,True,2023-06-26 00:00:00,didnt_like_interface
sub003851,u003851,2023-03-22 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-06-23 00:00:00,technical_issues
sub003852,u003852,2023-04-09 00:00:00,,annual,300.0,300.0,INR,apple_pay,False,,
sub003853,u003853,2023-02-02 00:00:00,,annual,300.0,300.0,JPY,apple_pay,True,2023-02-23 00:00:00,too_expensive
sub003854,u003854,2023-01-06 00:00:00,2023-02-05 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-01-27 00:00:00,too_expensive
sub003855,u003855,2023-01-06 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-01-11 00:00:00,found_better_app
sub003856,u003856,2023-02-09 00:00:00,,annual,300.0,300.0,JPY,apple_pay,True,2023-06-23 00:00:00,poor_battery_life
sub003857,u003857,2023-02-20 00:00:00,2023-03-22 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003858,u003858,2023-02-10 00:00:00,2023-03-12 00:00:00,monthly,30.0,30.0,EUR,apple_pay,False,,
sub003859,u003859,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003860,u003860,2023-01-18 00:00:00,2023-02-17 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-02-08 00:00:00,customer_service
sub003861,u003861,2023-03-26 00:00:00,2023-04-25 00:00:00,monthly,30.0,30.0,CAD,google_pay,True,2023-04-19 00:00:00,found_better_app
sub003862,u003862,2023-04-13 00:00:00,2023-05-13 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-05-11 00:00:00,found_better_app
sub003863,u003863,2023-01-25 00:00:00,2023-02-24 00:00:00,monthly,30.0,30.0,JPY,apple_pay,True,2023-02-16 00:00:00,found_better_app
sub003864,u003864,2023-02-06 00:00:00,2023-03-08 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003865,u003865,2023-02-19 00:00:00,2023-03-21 00:00:00,monthly,30.0,30.0,CAD,paypal,True,2023-03-20 00:00:00,found_better_app
sub003866,u003866,2023-04-10 00:00:00,2023-05-10 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-05-02 00:00:00,found_better_app
sub003867,u003867,2023-01-11 00:00:00,,annual,300.0,300.0,CAD,credit_card,True,2023-06-20 00:00:00,too_expensive
sub003868,u003868,2023-01-27 00:00:00,2023-02-26 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-02-20 00:00:00,privacy_concerns
sub003869,u003869,2023-04-06 00:00:00,2023-05-06 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-05-01 00:00:00,poor_battery_life
sub003870,u003870,2023-03-09 00:00:00,,biannual,240.0,240.0,USD,apple_pay,True,2023-04-05 00:00:00,privacy_concerns
sub003871,u003871,2023-01-24 00:00:00,2023-02-23 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-02-14 00:00:00,customer_service
sub003872,u003872,2023-03-05 00:00:00,2023-04-04 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub003873,u003873,2023-03-06 00:00:00,2023-04-05 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-27 00:00:00,poor_battery_life
sub003874,u003874,2023-01-26 00:00:00,2023-02-25 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-02-15 00:00:00,device_uncomfortable
sub003875,u003875,2023-02-15 00:00:00,,annual,300.0,300.0,EUR,apple_pay,True,2023-06-22 00:00:00,didnt_use_enough
sub003876,u003876,2023-03-27 00:00:00,2023-04-26 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003877,u003877,2023-01-19 00:00:00,2023-02-18 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-02-11 00:00:00,privacy_concerns
sub003878,u003878,2023-01-15 00:00:00,2023-02-14 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-02-12 00:00:00,device_uncomfortable
sub003879,u003879,2023-01-27 00:00:00,,annual,300.0,300.0,GBP,apple_pay,True,2023-06-29 00:00:00,technical_issues
sub003880,u003880,2023-02-12 00:00:00,,annual,300.0,300.0,JPY,apple_pay,True,2023-06-26 00:00:00,didnt_like_interface
sub003881,u003881,2023-01-18 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-02-10 00:00:00,found_better_app
sub003882,u003882,2023-01-21 00:00:00,2023-02-20 00:00:00,monthly,30.0,30.0,BRL,credit_card,False,,
sub003883,u003883,2023-03-19 00:00:00,,annual,300.0,300.0,INR,apple_pay,False,,
sub003884,u003884,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,BRL,apple_pay,False,,
sub003885,u003885,2023-02-17 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub003886,u003886,2023-01-15 00:00:00,2023-02-14 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-02-06 00:00:00,didnt_like_interface
sub003887,u003887,2023-01-13 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-06-27 00:00:00,didnt_use_enough
sub003888,u003888,2023-02-24 00:00:00,,annual,300.0,300.0,GBP,paypal,True,2023-06-22 00:00:00,device_uncomfortable
sub003889,u003889,2023-01-29 00:00:00,2023-02-28 00:00:00,monthly,30.0,30.0,EUR,credit_card,True,2023-02-24 00:00:00,too_expensive
sub003890,u003890,2023-02-28 00:00:00,,annual,300.0,300.0,CAD,paypal,True,2023-06-22 00:00:00,technical_issues
sub003891,u003891,2023-01-05 00:00:00,2023-02-04 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-01-26 00:00:00,didnt_like_interface
sub003892,u003892,2023-01-24 00:00:00,,annual,300.0,300.0,EUR,apple_pay,True,2023-02-17 00:00:00,privacy_concerns
sub003893,u003893,2023-03-01 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-06-20 00:00:00,device_uncomfortable
sub003894,u003894,2023-04-01 00:00:00,2023-05-01 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-04-22 00:00:00,too_expensive
sub003895,u003895,2023-04-03 00:00:00,2023-05-03 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub003896,u003896,2023-04-13 00:00:00,,annual,300.0,300.0,BRL,apple_pay,True,2023-04-27 00:00:00,didnt_use_enough
sub003897,u003897,2023-04-02 00:00:00,,biannual,240.0,240.0,USD,google_pay,True,2023-05-02 00:00:00,technical_issues
sub003898,u003898,2023-02-09 00:00:00,2023-03-11 00:00:00,monthly,30.0,30.0,EUR,apple_pay,True,2023-03-10 00:00:00,technical_issues
sub003899,u003899,2023-02-06 00:00:00,,annual,300.0,300.0,USD,paypal,False,,
sub003900,u003900,2023-01-29 00:00:00,2023-02-28 00:00:00,monthly,30.0,30.0,JPY,apple_pay,False,,
sub003901,u003901,2023-02-03 00:00:00,2023-03-05 00:00:00,monthly,30.0,30.0,CAD,google_pay,True,2023-02-28 00:00:00,privacy_concerns
sub003902,u003902,2023-03-20 00:00:00,2023-04-19 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003903,u003903,2023-01-25 00:00:00,2023-02-24 00:00:00,monthly,30.0,30.0,GBP,credit_card,False,,
sub003904,u003904,2023-03-16 00:00:00,2023-04-15 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003905,u003905,2023-03-15 00:00:00,2023-04-14 00:00:00,monthly,30.0,30.0,AUD,paypal,True,2023-04-12 00:00:00,too_expensive
sub003906,u003906,2023-02-06 00:00:00,2023-03-08 00:00:00,monthly,30.0,30.0,INR,credit_card,False,,
sub003907,u003907,2023-04-03 00:00:00,2023-05-03 00:00:00,monthly,30.0,30.0,EUR,credit_card,True,2023-05-02 00:00:00,customer_service
sub003908,u003908,2023-02-02 00:00:00,2023-03-04 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003909,u003909,2023-03-08 00:00:00,2023-04-07 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003910,u003910,2023-02-14 00:00:00,,annual,300.0,300.0,CAD,credit_card,True,2023-03-01 00:00:00,device_uncomfortable
sub003911,u003911,2023-02-05 00:00:00,2023-03-07 00:00:00,monthly,30.0,30.0,EUR,apple_pay,False,,
sub003912,u003912,2023-02-26 00:00:00,2023-03-28 00:00:00,monthly,30.0,30.0,AUD,google_pay,True,2023-03-18 00:00:00,technical_issues
sub003913,u003913,2023-03-31 00:00:00,2023-04-30 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-04-27 00:00:00,found_better_app
sub003914,u003914,2023-02-22 00:00:00,2023-03-24 00:00:00,monthly,30.0,30.0,BRL,google_pay,True,2023-03-21 00:00:00,technical_issues
sub003915,u003915,2023-01-01 00:00:00,2023-01-31 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-01-22 00:00:00,found_better_app
sub003916,u003916,2023-03-29 00:00:00,,annual,300.0,300.0,USD,apple_pay,False,,
sub003917,u003917,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,EUR,apple_pay,False,,
sub003918,u003918,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,EUR,google_pay,True,2023-02-19 00:00:00,didnt_like_interface
sub003919,u003919,2023-03-20 00:00:00,,annual,300.0,300.0,EUR,credit_card,True,2023-04-19 00:00:00,poor_battery_life
sub003920,u003920,2023-01-27 00:00:00,2023-02-26 00:00:00,monthly,30.0,30.0,EUR,apple_pay,True,2023-02-19 00:00:00,too_expensive
sub003921,u003921,2023-04-18 00:00:00,2023-05-18 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003922,u003922,2023-01-28 00:00:00,,biannual,240.0,240.0,INR,paypal,True,2023-02-23 00:00:00,device_uncomfortable
sub003923,u003923,2023-01-15 00:00:00,,annual,300.0,300.0,CAD,paypal,True,2023-06-27 00:00:00,too_expensive
sub003924,u003924,2023-02-05 00:00:00,2023-03-07 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub003925,u003925,2023-02-24 00:00:00,2023-03-26 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub003926,u003926,2023-03-16 00:00:00,,biannual,240.0,240.0,USD,apple_pay,False,,
sub003927,u003927,2023-03-27 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-06-28 00:00:00,poor_battery_life
sub003928,u003928,2023-02-09 00:00:00,2023-03-11 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003929,u003929,2023-01-05 00:00:00,2023-02-04 00:00:00,monthly,30.0,30.0,CAD,paypal,True,2023-01-25 00:00:00,technical_issues
sub003930,u003930,2023-01-23 00:00:00,2023-02-22 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-02-13 00:00:00,customer_service
sub003931,u003931,2023-01-26 00:00:00,,biannual,240.0,240.0,USD,credit_card,True,2023-06-29 00:00:00,didnt_like_interface
sub003932,u003932,2023-01-08 00:00:00,2023-02-07 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003933,u003933,2023-03-15 00:00:00,,biannual,240.0,240.0,AUD,google_pay,True,2023-06-29 00:00:00,privacy_concerns
sub003934,u003934,2023-01-31 00:00:00,2023-03-02 00:00:00,monthly,30.0,30.0,BRL,credit_card,True,2023-03-01 00:00:00,customer_service
sub003935,u003935,2023-03-09 00:00:00,2023-04-08 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003936,u003936,2023-02-07 00:00:00,2023-03-09 00:00:00,monthly,30.0,30.0,GBP,google_pay,True,2023-03-05 00:00:00,customer_service
sub003937,u003937,2023-02-05 00:00:00,,annual,300.0,300.0,JPY,google_pay,True,2023-02-12 00:00:00,privacy_concerns
sub003938,u003938,2023-01-23 00:00:00,2023-02-22 00:00:00,monthly,30.0,30.0,EUR,apple_pay,False,,
sub003939,u003939,2023-01-15 00:00:00,2023-02-14 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-02-13 00:00:00,technical_issues
sub003940,u003940,2023-03-06 00:00:00,,annual,300.0,300.0,CAD,credit_card,True,2023-03-16 00:00:00,device_uncomfortable
sub003941,u003941,2023-02-22 00:00:00,2023-03-24 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-03-23 00:00:00,privacy_concerns
sub003942,u003942,2023-02-02 00:00:00,,annual,300.0,300.0,AUD,credit_card,True,2023-02-19 00:00:00,device_uncomfortable
sub003943,u003943,2023-02-20 00:00:00,,annual,300.0,300.0,EUR,credit_card,True,2023-03-02 00:00:00,customer_service
sub003944,u003944,2023-04-23 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-05-02 00:00:00,device_uncomfortable
sub003945,u003945,2023-03-06 00:00:00,2023-04-05 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-03-29 00:00:00,technical_issues
sub003946,u003946,2023-03-10 00:00:00,2023-04-09 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003947,u003947,2023-01-08 00:00:00,,biannual,240.0,240.0,USD,credit_card,True,2023-06-27 00:00:00,device_uncomfortable
sub003948,u003948,2023-03-10 00:00:00,2023-04-09 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-04-04 00:00:00,privacy_concerns
sub003949,u003949,2023-03-17 00:00:00,2023-04-16 00:00:00,monthly,30.0,30.0,BRL,google_pay,False,,
sub003950,u003950,2023-02-04 00:00:00,2023-03-06 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003951,u003951,2023-02-19 00:00:00,2023-03-21 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003952,u003952,2023-03-24 00:00:00,2023-04-23 00:00:00,monthly,30.0,30.0,EUR,apple_pay,True,2023-04-17 00:00:00,didnt_use_enough
sub003953,u003953,2023-03-14 00:00:00,2023-04-13 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-04-08 00:00:00,too_expensive
sub003954,u003954,2023-02-07 00:00:00,,annual,300.0,300.0,EUR,google_pay,True,2023-06-28 00:00:00,found_better_app
sub003955,u003955,2023-01-06 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-01-18 00:00:00,too_expensive
sub003956,u003956,2023-01-07 00:00:00,,annual,300.0,300.0,GBP,credit_card,True,2023-06-21 00:00:00,too_expensive
sub003957,u003957,2023-03-10 00:00:00,2023-04-09 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003958,u003958,2023-02-27 00:00:00,2023-03-29 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003959,u003959,2023-03-02 00:00:00,2023-04-01 00:00:00,monthly,30.0,30.0,GBP,paypal,True,2023-03-23 00:00:00,didnt_like_interface
sub003960,u003960,2023-04-29 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub003961,u003961,2023-03-23 00:00:00,2023-04-22 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003962,u003962,2023-02-19 00:00:00,2023-03-21 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub003963,u003963,2023-02-22 00:00:00,2023-03-24 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-20 00:00:00,device_uncomfortable
sub003964,u003964,2023-02-03 00:00:00,2023-03-05 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub003965,u003965,2023-03-14 00:00:00,2023-04-13 00:00:00,monthly,30.0,30.0,INR,apple_pay,True,2023-04-04 00:00:00,found_better_app
sub003966,u003966,2023-04-21 00:00:00,2023-05-21 00:00:00,monthly,30.0,30.0,CAD,credit_card,False,,
sub003967,u003967,2023-04-12 00:00:00,2023-05-12 00:00:00,monthly,30.0,30.0,GBP,google_pay,False,,
sub003968,u003968,2023-02-11 00:00:00,,annual,300.0,300.0,EUR,apple_pay,True,2023-06-21 00:00:00,technical_issues
sub003969,u003969,2023-01-30 00:00:00,,biannual,240.0,240.0,EUR,apple_pay,True,2023-06-22 00:00:00,didnt_use_enough
sub003970,u003970,2023-02-10 00:00:00,2023-03-12 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub003971,u003971,2023-01-14 00:00:00,2023-02-13 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-02-04 00:00:00,technical_issues
sub003972,u003972,2023-02-17 00:00:00,2023-03-19 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003973,u003973,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub003974,u003974,2023-03-13 00:00:00,,biannual,240.0,240.0,EUR,paypal,True,2023-06-21 00:00:00,didnt_use_enough
sub003975,u003975,2023-02-24 00:00:00,,annual,300.0,300.0,CAD,credit_card,True,2023-03-20 00:00:00,didnt_like_interface
sub003976,u003976,2023-04-14 00:00:00,2023-05-14 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-05-11 00:00:00,technical_issues
sub003977,u003977,2023-01-21 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-02-14 00:00:00,found_better_app
sub003978,u003978,2023-02-23 00:00:00,,annual,300.0,300.0,EUR,paypal,True,2023-06-24 00:00:00,poor_battery_life
sub003979,u003979,2023-02-20 00:00:00,,annual,300.0,300.0,CAD,credit_card,True,2023-06-25 00:00:00,found_better_app
sub003980,u003980,2023-01-12 00:00:00,2023-02-11 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-02-02 00:00:00,didnt_like_interface
sub003981,u003981,2023-02-15 00:00:00,2023-03-17 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003982,u003982,2023-02-23 00:00:00,,annual,300.0,300.0,BRL,paypal,True,2023-06-28 00:00:00,too_expensive
sub003983,u003983,2023-02-22 00:00:00,,annual,300.0,300.0,EUR,paypal,False,,
sub003984,u003984,2023-02-16 00:00:00,2023-03-18 00:00:00,monthly,30.0,30.0,EUR,apple_pay,True,2023-03-09 00:00:00,privacy_concerns
sub003985,u003985,2023-01-23 00:00:00,,annual,300.0,300.0,BRL,credit_card,False,,
sub003986,u003986,2023-01-28 00:00:00,,biannual,240.0,240.0,GBP,paypal,True,2023-02-21 00:00:00,found_better_app
sub003987,u003987,2023-03-10 00:00:00,2023-04-09 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-04-03 00:00:00,too_expensive
sub003988,u003988,2023-02-19 00:00:00,2023-03-21 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-03-16 00:00:00,customer_service
sub003989,u003989,2023-03-03 00:00:00,,annual,300.0,300.0,GBP,paypal,False,,
sub003990,u003990,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,JPY,apple_pay,False,,
sub003991,u003991,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003992,u003992,2023-02-17 00:00:00,2023-03-19 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub003993,u003993,2023-02-02 00:00:00,2023-03-04 00:00:00,monthly,30.0,30.0,INR,credit_card,False,,
sub003994,u003994,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub003995,u003995,2023-03-04 00:00:00,2023-04-03 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub003996,u003996,2023-05-03 00:00:00,2023-06-02 00:00:00,monthly,30.0,30.0,JPY,credit_card,True,2023-05-27 00:00:00,customer_service
sub003997,u003997,2023-02-19 00:00:00,2023-03-21 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-18 00:00:00,poor_battery_life
sub003998,u003998,2023-02-21 00:00:00,2023-03-23 00:00:00,monthly,30.0,30.0,GBP,paypal,False,,
sub003999,u003999,2023-01-30 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-06-29 00:00:00,too_expensive
sub004000,u004000,2023-01-30 00:00:00,2023-03-01 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub004001,u004001,2023-03-20 00:00:00,,annual,300.0,300.0,GBP,google_pay,True,2023-06-23 00:00:00,privacy_concerns
sub004002,u004002,2023-03-21 00:00:00,,biannual,240.0,240.0,EUR,credit_card,True,2023-03-26 00:00:00,too_expensive
sub004003,u004003,2023-03-15 00:00:00,2023-04-14 00:00:00,monthly,30.0,30.0,JPY,apple_pay,False,,
sub004004,u004004,2023-02-08 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-02-24 00:00:00,privacy_concerns
sub004005,u004005,2023-02-19 00:00:00,2023-03-21 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub004006,u004006,2023-03-26 00:00:00,,annual,300.0,300.0,GBP,paypal,False,,
sub004007,u004007,2023-03-29 00:00:00,,annual,300.0,300.0,AUD,apple_pay,True,2023-04-17 00:00:00,didnt_like_interface
sub004008,u004008,2023-02-02 00:00:00,2023-03-04 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub004009,u004009,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,BRL,apple_pay,False,,
sub004010,u004010,2023-03-30 00:00:00,2023-04-29 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub004011,u004011,2023-02-23 00:00:00,2023-03-25 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-03-20 00:00:00,didnt_like_interface
sub004012,u004012,2023-03-31 00:00:00,2023-04-30 00:00:00,monthly,30.0,30.0,AUD,credit_card,False,,
sub004013,u004013,2023-02-26 00:00:00,,annual,300.0,300.0,BRL,apple_pay,False,,
sub004014,u004014,2023-03-04 00:00:00,,annual,300.0,300.0,JPY,paypal,True,2023-06-25 00:00:00,didnt_use_enough
sub004015,u004015,2023-03-20 00:00:00,,annual,300.0,300.0,CAD,credit_card,True,2023-03-26 00:00:00,technical_issues
sub004016,u004016,2023-03-18 00:00:00,2023-04-17 00:00:00,monthly,30.0,30.0,INR,paypal,True,2023-04-09 00:00:00,device_uncomfortable
sub004017,u004017,2023-02-06 00:00:00,2023-03-08 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub004018,u004018,2023-02-25 00:00:00,2023-03-27 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-17 00:00:00,found_better_app
sub004019,u004019,2023-04-19 00:00:00,,biannual,240.0,240.0,USD,apple_pay,True,2023-04-30 00:00:00,customer_service
sub004020,u004020,2023-01-02 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-01-23 00:00:00,poor_battery_life
sub004021,u004021,2023-01-25 00:00:00,,annual,300.0,300.0,AUD,credit_card,True,2023-06-20 00:00:00,didnt_use_enough
sub004022,u004022,2023-01-15 00:00:00,2023-02-14 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-02-12 00:00:00,privacy_concerns
sub004023,u004023,2023-01-20 00:00:00,2023-02-19 00:00:00,monthly,30.0,30.0,GBP,apple_pay,False,,
sub004024,u004024,2023-03-26 00:00:00,,biannual,240.0,240.0,JPY,apple_pay,True,2023-06-27 00:00:00,device_uncomfortable
sub004025,u004025,2023-02-27 00:00:00,2023-03-29 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-03-20 00:00:00,too_expensive
sub004026,u004026,2023-01-27 00:00:00,2023-02-26 00:00:00,monthly,30.0,30.0,INR,paypal,True,2023-02-21 00:00:00,didnt_use_enough
sub004027,u004027,2023-02-08 00:00:00,,annual,300.0,300.0,EUR,apple_pay,True,2023-03-04 00:00:00,didnt_like_interface
sub004028,u004028,2023-02-12 00:00:00,,annual,300.0,300.0,EUR,apple_pay,True,2023-02-17 00:00:00,poor_battery_life
sub004029,u004029,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,AUD,apple_pay,False,,
sub004030,u004030,2023-01-23 00:00:00,,annual,300.0,300.0,CAD,apple_pay,False,,
sub004031,u004031,2023-03-05 00:00:00,2023-04-04 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-04-03 00:00:00,didnt_like_interface
sub004032,u004032,2023-02-08 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-02-26 00:00:00,didnt_use_enough
sub004033,u004033,2023-02-05 00:00:00,2023-03-07 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-03-05 00:00:00,poor_battery_life
sub004034,u004034,2023-01-06 00:00:00,,biannual,240.0,240.0,USD,credit_card,True,2023-06-27 00:00:00,didnt_use_enough
sub004035,u004035,2023-03-25 00:00:00,,annual,300.0,300.0,EUR,google_pay,False,,
sub004036,u004036,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,CAD,paypal,True,2023-02-18 00:00:00,privacy_concerns
sub004037,u004037,2023-03-09 00:00:00,2023-04-08 00:00:00,monthly,30.0,30.0,JPY,apple_pay,True,2023-04-07 00:00:00,customer_service
sub004038,u004038,2023-03-27 00:00:00,,biannual,240.0,240.0,GBP,credit_card,False,,
sub004039,u004039,2023-03-23 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-04-14 00:00:00,device_uncomfortable
sub004040,u004040,2023-04-27 00:00:00,2023-05-27 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub004041,u004041,2023-01-15 00:00:00,,annual,300.0,300.0,CAD,credit_card,True,2023-06-28 00:00:00,privacy_concerns
sub004042,u004042,2023-01-18 00:00:00,2023-02-17 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub004043,u004043,2023-01-23 00:00:00,,biannual,240.0,240.0,GBP,apple_pay,True,2023-06-28 00:00:00,technical_issues
sub004044,u004044,2023-02-09 00:00:00,,annual,300.0,300.0,GBP,apple_pay,True,2023-06-24 00:00:00,didnt_use_enough
sub004045,u004045,2023-02-05 00:00:00,,annual,300.0,300.0,CAD,apple_pay,True,2023-02-25 00:00:00,device_uncomfortable
sub004046,u004046,2023-02-07 00:00:00,2023-03-09 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-08 00:00:00,technical_issues
sub004047,u004047,2023-01-29 00:00:00,2023-02-28 00:00:00,monthly,30.0,30.0,EUR,google_pay,True,2023-02-18 00:00:00,privacy_concerns
