membership_id,team_id,user_id,joined_at,membership_status,is_admin,share_recovery,share_strain,share_sleep
tm011603,team446,u001964,2023-06-26 00:00:00,active,False,True,True,True
tm011604,team446,u001586,2023-06-24 00:00:00,active,False,True,True,True
tm011605,team446,u004267,2023-06-25 00:00:00,active,False,True,True,True
tm011606,team446,u004055,2023-06-29 00:00:00,active,False,True,True,True
tm011607,team446,u004896,2023-06-24 00:00:00,active,False,True,True,True
tm011608,team447,u003126,2023-04-01 00:00:00,active,True,True,True,True
tm011609,team447,u004922,2023-06-16 00:00:00,active,False,True,True,False
tm011610,team447,u002039,2023-06-11 00:00:00,active,False,True,True,False
tm011611,team447,u002104,2023-06-13 00:00:00,active,False,True,False,True
tm011612,team447,u002073,2023-06-07 00:00:00,active,False,True,True,True
tm011613,team447,u002124,2023-04-02 00:00:00,active,False,True,False,True
tm011614,team447,u003350,2023-04-17 00:00:00,active,False,True,True,True
tm011615,team447,u003615,2023-05-21 00:00:00,active,False,True,True,True
tm011616,team447,u001533,2023-04-11 00:00:00,active,False,True,True,False
tm011617,team447,u003399,2023-05-12 00:00:00,active,False,True,True,True
tm011618,team447,u003079,2023-05-21 00:00:00,active,False,False,True,True
tm011619,team447,u000155,2023-06-11 00:00:00,active,False,True,True,True
tm011620,team447,u001121,2023-04-10 00:00:00,active,False,False,True,False
tm011621,team447,u001882,2023-06-25 00:00:00,active,False,True,True,True
tm011622,team447,u003067,2023-04-19 00:00:00,active,False,True,True,False
tm011623,team447,u002794,2023-05-31 00:00:00,active,False,True,True,True
tm011624,team447,u001037,2023-04-01 00:00:00,active,False,True,True,True
tm011625,team447,u000500,2023-04-02 00:00:00,active,False,True,True,True
tm011626,team447,u002221,2023-06-24 00:00:00,active,False,True,True,False
tm011627,team447,u002383,2023-06-19 00:00:00,active,False,True,True,True
tm011628,team447,u000762,2023-05-17 00:00:00,active,False,True,True,True
tm011629,team447,u000714,2023-04-13 00:00:00,active,False,True,True,False
tm011630,team447,u002130,2023-05-05 00:00:00,active,False,True,True,True
tm011631,team447,u004017,2023-05-24 00:00:00,active,False,True,True,True
tm011632,team447,u001764,2023-06-19 00:00:00,active,False,True,False,True
tm011633,team447,u001271,2023-06-20 00:00:00,active,False,True,True,True
tm011634,team447,u000211,2023-06-21 00:00:00,active,True,True,True,True
tm011635,team447,u001173,2023-05-24 00:00:00,active,False,True,True,False
tm011636,team447,u001208,2023-05-09 00:00:00,active,False,True,True,True
tm011637,team447,u000294,2023-04-20 00:00:00,active,False,True,True,False
tm011638,team447,u000761,2023-06-26 00:00:00,active,False,True,True,True
tm011639,team447,u004144,2023-04-05 00:00:00,active,True,False,True,True
tm011640,team447,u002090,2023-06-30 00:00:00,active,False,True,False,True
tm011641,team447,u004924,2023-05-01 00:00:00,active,False,True,True,True
tm011642,team447,u001604,2023-06-28 00:00:00,active,False,True,True,False
tm011643,team447,u001154,2023-04-20 00:00:00,active,False,True,False,True
tm011644,team447,u003920,2023-05-18 00:00:00,active,True,True,False,False
tm011645,team447,u000359,2023-05-04 00:00:00,active,False,True,False,False
tm011646,team447,u003629,2023-06-25 00:00:00,active,False,True,True,True
tm011647,team447,u004915,2023-05-24 00:00:00,active,True,False,True,True
tm011648,team447,u003602,2023-06-05 00:00:00,active,False,True,True,True
tm011649,team447,u003777,2023-04-04 00:00:00,active,False,True,True,False
tm011650,team447,u003838,2023-06-24 00:00:00,active,False,True,True,True
tm011651,team447,u002107,2023-04-27 00:00:00,active,False,True,True,False
tm011652,team447,u000007,2023-06-05 00:00:00,active,False,True,True,True
tm011653,team447,u004376,2023-05-27 00:00:00,active,False,True,False,True
tm011654,team447,u000149,2023-04-30 00:00:00,active,False,True,True,False
tm011655,team447,u003771,2023-06-07 00:00:00,active,False,True,False,True
tm011656,team447,u002601,2023-04-17 00:00:00,active,False,True,True,True
tm011657,team447,u004961,2023-05-09 00:00:00,active,True,True,True,False
tm011658,team447,u003722,2023-04-19 00:00:00,active,False,True,True,True
tm011659,team447,u002089,2023-05-14 00:00:00,active,False,True,True,False
tm011660,team448,u003013,2023-03-23 00:00:00,active,True,True,True,True
tm011661,team448,u001051,2023-04-22 00:00:00,active,False,True,True,True
tm011662,team448,u001473,2023-06-09 00:00:00,active,False,True,True,True
tm011663,team448,u003473,2023-06-03 00:00:00,active,True,True,True,True
tm011664,team448,u001206,2023-05-11 00:00:00,active,False,True,True,True
tm011665,team448,u004726,2023-05-12 00:00:00,active,False,True,True,True
tm011666,team448,u002515,2023-05-06 00:00:00,active,False,True,True,False
tm011667,team449,u000611,2023-04-03 00:00:00,active,True,True,True,True
tm011668,team449,u003860,2023-04-23 00:00:00,active,True,True,True,True
tm011669,team449,u001042,2023-06-02 00:00:00,active,False,True,True,True
tm011670,team449,u001339,2023-04-08 00:00:00,active,False,True,True,True
tm011671,team449,u002544,2023-04-07 00:00:00,active,False,True,False,True
tm011672,team449,u004440,2023-06-14 00:00:00,active,False,True,True,True
tm011673,team449,u003408,2023-04-14 00:00:00,active,False,True,True,True
tm011674,team449,u004990,2023-05-12 00:00:00,active,True,True,True,True
tm011675,team449,u002959,2023-05-27 00:00:00,active,False,True,True,True
tm011676,team449,u004119,2023-04-28 00:00:00,active,True,True,True,True
tm011677,team449,u003429,2023-04-09 00:00:00,active,False,True,True,True
tm011678,team449,u003848,2023-05-28 00:00:00,active,False,True,True,True
tm011679,team449,u002744,2023-05-26 00:00:00,active,False,True,True,False
tm011680,team449,u003868,2023-05-13 00:00:00,active,False,True,True,True
tm011681,team449,u001432,2023-04-07 00:00:00,active,False,True,True,True
tm011682,team449,u003913,2023-05-19 00:00:00,active,False,True,True,False
tm011683,team449,u003337,2023-06-09 00:00:00,active,False,True,True,True
tm011684,team449,u000363,2023-05-16 00:00:00,active,False,True,True,True
tm011685,team449,u001665,2023-05-16 00:00:00,active,False,True,True,True
tm011686,team449,u004975,2023-06-25 00:00:00,active,False,True,True,True
tm011687,team449,u001455,2023-06-24 00:00:00,active,False,False,True,True
tm011688,team449,u004269,2023-05-23 00:00:00,active,False,True,False,True
tm011689,team449,u004109,2023-06-23 00:00:00,active,False,True,True,True
tm011690,team449,u002701,2023-05-03 00:00:00,active,False,True,True,True
tm011691,team449,u003719,2023-05-28 00:00:00,active,False,True,True,True
tm011692,team449,u002519,2023-06-19 00:00:00,active,True,True,True,True
tm011693,team449,u004924,2023-05-16 00:00:00,active,False,True,True,True
tm011694,team449,u001668,2023-05-08 00:00:00,active,False,True,True,True
tm011695,team449,u003011,2023-06-19 00:00:00,active,True,True,True,True
tm011696,team449,u002645,2023-04-26 00:00:00,active,False,True,True,False
tm011697,team449,u002845,2023-05-26 00:00:00,active,False,True,True,False
tm011698,team449,u004223,2023-05-30 00:00:00,active,False,True,True,False
tm011699,team449,u003441,2023-05-17 00:00:00,active,False,False,True,True
tm011700,team449,u002209,2023-06-20 00:00:00,active,True,True,True,True
tm011701,team449,u002677,2023-04-04 00:00:00,active,False,True,True,False
tm011702,team449,u002680,2023-04-13 00:00:00,active,False,True,True,False
tm011703,team449,u004083,2023-04-28 00:00:00,active,False,True,True,False
tm011704,team449,u001560,2023-06-10 00:00:00,active,True,True,True,True
tm011705,team449,u000370,2023-05-22 00:00:00,active,False,True,True,True
tm011706,team449,u000430,2023-05-24 00:00:00,active,False,False,True,True
tm011707,team449,u000986,2023-05-15 00:00:00,active,False,True,True,True
tm011708,team449,u001741,2023-06-20 00:00:00,active,False,True,True,False
tm011709,team449,u004430,2023-06-22 00:00:00,active,False,True,True,True
tm011710,team449,u003506,2023-06-25 00:00:00,active,False,True,True,True
tm011711,team449,u004624,2023-06-27 00:00:00,active,False,True,False,True
tm011712,team449,u002242,2023-05-29 00:00:00,active,False,True,True,True
tm011713,team449,u003286,2023-04-24 00:00:00,active,False,True,True,False
tm011714,team449,u001446,2023-05-29 00:00:00,active,True,True,False,True
tm011715,team449,u004719,2023-06-19 00:00:00,active,False,True,False,False
tm011716,team449,u000702,2023-06-28 00:00:00,active,False,True,True,True
tm011717,team449,u002129,2023-05-30 00:00:00,active,False,True,True,True
tm011718,team449,u004380,2023-06-24 00:00:00,active,False,True,True,True
tm011719,team449,u001173,2023-04-06 00:00:00,active,True,True,True,True
tm011720,team449,u002394,2023-05-25 00:00:00,active,False,True,True,True
tm011721,team449,u001574,2023-05-20 00:00:00,active,True,True,True,True
tm011722,team449,u000415,2023-06-22 00:00:00,active,True,True,True,False
tm011723,team449,u002615,2023-05-08 00:00:00,active,False,True,True,False
tm011724,team449,u003795,2023-05-10 00:00:00,active,False,True,True,True
tm011725,team449,u003327,2023-04-18 00:00:00,active,False,False,True,True
tm011726,team449,u002065,2023-06-11 00:00:00,active,True,True,True,True
tm011727,team449,u002842,2023-05-16 00:00:00,active,False,False,True,True
tm011728,team450,u000047,2023-05-24 00:00:00,active,True,True,True,True
tm011729,team450,u001103,2023-06-20 00:00:00,active,True,True,True,True
tm011730,team450,u003694,2023-06-14 00:00:00,active,False,True,True,True
tm011731,team450,u001127,2023-06-08 00:00:00,active,False,True,True,False
tm011732,team450,u000770,2023-06-06 00:00:00,active,False,True,False,False
tm011733,team450,u003665,2023-05-29 00:00:00,active,True,True,True,False
tm011734,team450,u000837,2023-06-30 00:00:00,active,False,True,True,True
tm011735,team450,u002189,2023-06-29 00:00:00,active,False,True,False,False
tm011736,team450,u001023,2023-05-29 00:00:00,active,False,True,True,True
tm011737,team450,u000869,2023-05-26 00:00:00,active,False,True,True,False
tm011738,team450,u001102,2023-06-08 00:00:00,active,False,True,True,True
tm011739,team450,u000899,2023-05-28 00:00:00,active,False,True,True,True
tm011740,team450,u001484,2023-06-27 00:00:00,active,False,True,True,True
tm011741,team450,u000337,2023-05-24 00:00:00,active,False,True,True,False
tm011742,team450,u002845,2023-06-26 00:00:00,active,False,True,True,True
tm011743,team450,u004284,2023-05-24 00:00:00,active,False,True,True,True
tm011744,team450,u004120,2023-06-24 00:00:00,active,True,True,True,True
tm011745,team450,u004130,2023-06-27 00:00:00,active,False,True,True,True
tm011746,team450,u002391,2023-05-29 00:00:00,active,False,True,True,True
tm011747,team450,u000556,2023-06-19 00:00:00,active,False,True,True,True
tm011748,team450,u004789,2023-06-03 00:00:00,active,False,True,True,False
tm011749,team450,u001610,2023-05-26 00:00:00,active,False,True,True,False
tm011750,team450,u003207,2023-05-25 00:00:00,active,False,True,True,True
tm011751,team450,u001384,2023-06-14 00:00:00,active,False,True,True,False
tm011752,team450,u003078,2023-05-25 00:00:00,active,True,True,True,True
tm011753,team450,u001728,2023-06-19 00:00:00,active,True,True,True,True
tm011754,team450,u000747,2023-06-29 00:00:00,active,False,True,True,True
tm011755,team450,u001820,2023-06-20 00:00:00,active,True,True,True,True
tm011756,team450,u002474,2023-06-10 00:00:00,active,False,True,True,True
tm011757,team450,u004803,2023-06-16 00:00:00,active,False,True,True,False
tm011758,team450,u002095,2023-06-11 00:00:00,active,False,True,True,False
tm011759,team451,u004692,2023-05-09 00:00:00,active,True,True,True,True
tm011760,team451,u004551,2023-06-14 00:00:00,active,False,False,True,True
tm011761,team451,u003864,2023-06-13 00:00:00,active,False,True,True,False
tm011762,team451,u003310,2023-06-29 00:00:00,active,False,True,True,False
tm011763,team451,u000842,2023-06-08 00:00:00,active,False,True,True,False
tm011764,team451,u003365,2023-06-12 00:00:00,active,False,True,True,False
tm011765,team451,u003393,2023-06-21 00:00:00,active,False,True,True,False
tm011766,team451,u001030,2023-06-19 00:00:00,active,False,True,True,True
tm011767,team451,u000963,2023-06-15 00:00:00,active,False,True,False,True
tm011768,team451,u004419,2023-06-22 00:00:00,active,False,True,True,True
tm011769,team451,u003071,2023-06-20 00:00:00,active,False,True,True,False
tm011770,team451,u003824,2023-05-20 00:00:00,active,False,True,True,False
tm011771,team451,u000303,2023-05-26 00:00:00,active,False,False,True,False
tm011772,team451,u000411,2023-05-15 00:00:00,active,True,True,False,True
tm011773,team451,u000773,2023-06-07 00:00:00,active,False,True,False,True
tm011774,team451,u000169,2023-05-12 00:00:00,active,False,True,True,False
tm011775,team452,u004139,2023-05-21 00:00:00,active,True,True,True,True
tm011776,team452,u001886,2023-06-12 00:00:00,active,False,True,True,True
tm011777,team452,u004202,2023-05-23 00:00:00,active,False,False,True,False
tm011778,team452,u003908,2023-06-28 00:00:00,active,False,True,False,True
tm011779,team452,u004996,2023-06-18 00:00:00,active,False,True,True,True
tm011780,team452,u002956,2023-06-13 00:00:00,active,False,True,True,True
tm011781,team452,u003094,2023-06-28 00:00:00,active,False,True,True,True
tm011782,team452,u001855,2023-05-25 00:00:00,active,False,True,True,True
tm011783,team452,u004286,2023-06-16 00:00:00,active,False,True,False,False
tm011784,team452,u002485,2023-06-18 00:00:00,active,False,True,True,False
tm011785,team452,u002647,2023-06-23 00:00:00,active,False,True,True,True
tm011786,team452,u002053,2023-05-22 00:00:00,active,False,True,True,True
tm011787,team452,u002676,2023-06-27 00:00:00,active,False,True,True,False
tm011788,team452,u002264,2023-06-27 00:00:00,active,False,True,True,True
tm011789,team452,u003211,2023-06-10 00:00:00,active,False,True,True,False
tm011790,team452,u004493,2023-06-05 00:00:00,active,False,True,True,True
tm011791,team452,u000935,2023-06-27 00:00:00,active,True,True,True,True
tm011792,team452,u003427,2023-06-20 00:00:00,active,False,True,True,True
tm011793,team452,u003156,2023-06-01 00:00:00,active,False,True,True,True
tm011794,team452,u001423,2023-05-27 00:00:00,active,False,True,True,True
tm011795,team452,u001580,2023-06-18 00:00:00,active,True,True,True,True
tm011796,team452,u000391,2023-05-25 00:00:00,active,False,True,True,False
tm011797,team452,u000075,2023-06-19 00:00:00,active,False,True,True,True
tm011798,team452,u001566,2023-06-20 00:00:00,active,False,True,True,True
tm011799,team452,u003645,2023-05-21 00:00:00,active,False,True,True,False
tm011800,team452,u001915,2023-06-21 00:00:00,active,False,True,True,True
tm011801,team452,u001616,2023-05-29 00:00:00,active,False,True,True,True
tm011802,team452,u003824,2023-06-22 00:00:00,active,False,True,True,True
tm011803,team452,u002826,2023-06-21 00:00:00,active,False,True,True,False
tm011804,team452,u003930,2023-06-02 00:00:00,active,False,True,True,True
tm011805,team452,u000296,2023-05-27 00:00:00,active,True,True,True,True
tm011806,team452,u004257,2023-06-01 00:00:00,active,False,True,True,True
tm011807,team452,u000575,2023-06-08 00:00:00,active,False,True,True,False
tm011808,team452,u002721,2023-05-28 00:00:00,active,False,True,True,True
tm011809,team452,u000526,2023-06-22 00:00:00,active,False,True,False,True
tm011810,team452,u004422,2023-06-29 00:00:00,active,False,True,False,True
tm011811,team452,u000102,2023-06-23 00:00:00,active,False,True,False,True
tm011812,team452,u003741,2023-06-09 00:00:00,active,True,True,True,True
tm011813,team452,u004066,2023-05-23 00:00:00,active,False,True,True,True
tm011814,team452,u004444,2023-06-20 00:00:00,active,False,True,False,False
tm011815,team452,u001860,2023-06-24 00:00:00,active,False,True,True,True
tm011816,team452,u001760,2023-05-31 00:00:00,active,False,True,True,True
tm011817,team452,u003506,2023-05-31 00:00:00,active,False,True,True,True
tm011818,team452,u004325,2023-06-03 00:00:00,active,False,True,True,False
tm011819,team452,u001522,2023-06-01 00:00:00,active,True,True,True,True
tm011820,team452,u003371,2023-06-05 00:00:00,active,False,True,True,True
tm011821,team452,u002388,2023-06-22 00:00:00,active,False,True,True,False
tm011822,team452,u002487,2023-06-19 00:00:00,active,False,True,True,True
tm011823,team452,u003257,2023-05-26 00:00:00,active,False,True,False,True
tm011824,team452,u002171,2023-06-28 00:00:00,active,False,True,True,True
tm011825,team453,u002719,2023-05-01 00:00:00,active,True,True,True,True
tm011826,team453,u003589,2023-05-31 00:00:00,active,False,True,True,True
tm011827,team453,u004937,2023-06-23 00:00:00,active,False,True,True,True
tm011828,team453,u003646,2023-06-22 00:00:00,active,False,True,True,True
tm011829,team453,u004355,2023-05-23 00:00:00,active,False,True,True,True
tm011830,team453,u000561,2023-05-09 00:00:00,active,False,True,True,True
tm011831,team453,u003167,2023-05-01 00:00:00,active,False,True,True,False
tm011832,team453,u001444,2023-06-02 00:00:00,active,False,True,True,True
tm011833,team453,u003337,2023-06-11 00:00:00,active,False,True,True,False
tm011834,team453,u003158,2023-06-28 00:00:00,active,False,True,True,False
tm011835,team453,u004069,2023-05-10 00:00:00,active,False,True,True,True
tm011836,team453,u000790,2023-06-06 00:00:00,active,False,True,True,True
tm011837,team453,u002254,2023-06-07 00:00:00,active,False,True,False,True
tm011838,team453,u000536,2023-05-08 00:00:00,active,False,True,True,True
tm011839,team453,u003606,2023-05-26 00:00:00,active,True,True,True,True
tm011840,team453,u004536,2023-06-03 00:00:00,active,False,True,True,True
tm011841,team453,u001449,2023-05-23 00:00:00,active,False,True,True,True
tm011842,team453,u003386,2023-06-01 00:00:00,active,False,True,True,False
tm011843,team453,u003024,2023-05-11 00:00:00,active,False,True,True,False
tm011844,team453,u004826,2023-05-28 00:00:00,active,False,True,True,True
tm011845,team453,u004097,2023-05-17 00:00:00,active,False,True,True,True
tm011846,team453,u000346,2023-06-13 00:00:00,active,False,True,True,False
tm011847,team453,u000456,2023-05-30 00:00:00,active,True,True,True,True
tm011848,team453,u003702,2023-06-16 00:00:00,active,False,True,True,True
tm011849,team453,u001791,2023-06-14 00:00:00,active,False,True,True,True
tm011850,team453,u001346,2023-05-08 00:00:00,active,False,True,True,True
tm011851,team453,u000927,2023-06-19 00:00:00,active,True,True,True,True
tm011852,team453,u001151,2023-06-09 00:00:00,active,False,True,False,True
tm011853,team453,u003759,2023-05-27 00:00:00,active,True,True,True,True
tm011854,team453,u000612,2023-06-03 00:00:00,active,True,True,True,True
tm011855,team453,u001172,2023-05-22 00:00:00,active,False,True,True,True
tm011856,team453,u000712,2023-05-14 00:00:00,active,False,True,True,True
tm011857,team453,u002948,2023-05-11 00:00:00,active,False,True,True,False
tm011858,team453,u001028,2023-06-23 00:00:00,active,False,True,False,True
tm011859,team453,u003694,2023-05-01 00:00:00,active,False,True,True,True
tm011860,team453,u000159,2023-06-14 00:00:00,active,False,True,True,False
tm011861,team453,u003354,2023-06-03 00:00:00,active,False,True,True,True
tm011862,team453,u001281,2023-05-17 00:00:00,active,False,True,True,True
tm011863,team453,u003813,2023-05-10 00:00:00,active,False,True,True,True
tm011864,team453,u001822,2023-06-17 00:00:00,active,False,True,True,True
tm011865,team453,u000913,2023-06-30 00:00:00,active,False,True,True,True
tm011866,team453,u003566,2023-06-13 00:00:00,active,False,True,True,True
tm011867,team454,u000073,2023-06-12 00:00:00,active,True,True,True,True
tm011868,team454,u002240,2023-06-14 00:00:00,active,False,True,True,True
tm011869,team454,u000817,2023-06-16 00:00:00,active,False,True,False,False
tm011870,team454,u002591,2023-06-25 00:00:00,active,False,True,True,True
tm011871,team454,u003031,2023-06-21 00:00:00,active,False,True,True,True
tm011872,team454,u000140,2023-06-26 00:00:00,active,False,False,True,True
tm011873,team454,u003719,2023-06-13 00:00:00,active,False,True,True,False
tm011874,team454,u002721,2023-06-29 00:00:00,active,False,True,True,True
tm011875,team454,u004031,2023-06-15 00:00:00,active,False,True,True,True
tm011876,team454,u003399,2023-06-29 00:00:00,active,False,True,True,True
tm011877,team454,u002121,2023-06-17 00:00:00,active,False,True,True,True
tm011878,team454,u002510,2023-06-20 00:00:00,active,False,True,True,True
tm011879,team454,u004736,2023-06-21 00:00:00,active,False,True,True,True
tm011880,team454,u003083,2023-06-29 00:00:00,active,True,True,True,True
tm011881,team454,u002030,2023-06-19 00:00:00,active,False,True,True,True
tm011882,team454,u004690,2023-06-17 00:00:00,active,False,True,False,True
tm011883,team454,u001498,2023-06-17 00:00:00,active,False,True,True,True
tm011884,team454,u000787,2023-06-22 00:00:00,active,False,True,True,True
tm011885,team454,u002493,2023-06-21 00:00:00,active,False,True,True,True
tm011886,team454,u004547,2023-06-13 00:00:00,active,False,True,True,False
tm011887,team454,u000985,2023-06-13 00:00:00,active,False,True,True,True
tm011888,team454,u004672,2023-06-29 00:00:00,active,False,True,True,True
tm011889,team454,u003231,2023-06-15 00:00:00,active,False,True,True,True
tm011890,team454,u002546,2023-06-24 00:00:00,active,False,True,True,False
tm011891,team454,u001363,2023-06-20 00:00:00,active,False,True,False,True
tm011892,team454,u002258,2023-06-14 00:00:00,active,False,True,True,False
tm011893,team454,u000507,2023-06-16 00:00:00,active,False,True,True,True
tm011894,team454,u002317,2023-06-28 00:00:00,active,False,True,False,True
tm011895,team454,u001603,2023-06-20 00:00:00,active,False,True,True,True
tm011896,team454,u003283,2023-06-15 00:00:00,active,False,True,False,False
tm011897,team454,u002998,2023-06-24 00:00:00,active,False,True,True,True
tm011898,team454,u002384,2023-06-29 00:00:00,active,False,True,True,True
tm011899,team454,u002650,2023-06-29 00:00:00,active,False,True,True,True
tm011900,team454,u000651,2023-06-17 00:00:00,active,False,True,False,True
tm011901,team454,u004841,2023-06-30 00:00:00,active,False,True,True,False
tm011902,team455,u003125,2023-05-12 00:00:00,active,True,True,True,True
tm011903,team455,u003686,2023-06-26 00:00:00,active,True,True,True,False
tm011904,team455,u002713,2023-05-23 00:00:00,active,False,True,True,True
tm011905,team455,u001521,2023-06-28 00:00:00,active,False,True,True,True
tm011906,team455,u003395,2023-05-18 00:00:00,active,True,True,True,True
tm011907,team455,u002856,2023-06-21 00:00:00,active,False,True,True,True
tm011908,team455,u004029,2023-05-12 00:00:00,active,False,True,False,False
tm011909,team455,u000316,2023-05-14 00:00:00,active,True,True,True,True
tm011910,team455,u000470,2023-06-09 00:00:00,active,False,True,True,True
tm011911,team455,u002854,2023-05-20 00:00:00,active,False,True,True,True
tm011912,team455,u003383,2023-05-31 00:00:00,active,False,True,True,True
tm011913,team455,u001151,2023-05-30 00:00:00,active,False,True,True,True
tm011914,team455,u004314,2023-06-25 00:00:00,active,False,True,True,True
tm011915,team455,u002387,2023-06-19 00:00:00,active,False,True,True,True
tm011916,team455,u002338,2023-06-20 00:00:00,active,False,True,True,False
tm011917,team455,u001591,2023-05-20 00:00:00,active,False,True,True,False
tm011918,team455,u001205,2023-06-27 00:00:00,active,False,True,True,True
tm011919,team455,u000270,2023-05-27 00:00:00,active,True,True,True,True
tm011920,team455,u004460,2023-05-22 00:00:00,active,False,True,True,True
tm011921,team455,u000727,2023-06-28 00:00:00,active,False,True,False,True
tm011922,team456,u003072,2023-06-06 00:00:00,active,True,True,True,True
tm011923,team456,u000044,2023-06-13 00:00:00,active,False,False,True,False
tm011924,team456,u003482,2023-06-07 00:00:00,active,False,True,True,False
tm011925,team456,u002407,2023-06-26 00:00:00,active,False,True,False,True
tm011926,team456,u000736,2023-06-21 00:00:00,active,False,True,True,True
tm011927,team456,u000464,2023-06-23 00:00:00,active,False,True,True,False
tm011928,team456,u004163,2023-06-11 00:00:00,active,False,True,True,True
tm011929,team456,u000438,2023-06-27 00:00:00,active,False,True,False,True
tm011930,team456,u000544,2023-06-08 00:00:00,active,False,True,True,False
tm011931,team456,u000063,2023-06-26 00:00:00,active,False,True,True,False
tm011932,team456,u003850,2023-06-12 00:00:00,active,False,True,True,True
tm011933,team456,u001279,2023-06-30 00:00:00,active,False,True,True,True
tm011934,team456,u004617,2023-06-10 00:00:00,active,False,True,True,True
tm011935,team456,u003556,2023-06-19 00:00:00,active,False,False,True,True
tm011936,team456,u004060,2023-06-07 00:00:00,active,True,True,True,True
tm011937,team456,u001402,2023-06-14 00:00:00,active,False,True,True,True
tm011938,team456,u001442,2023-06-17 00:00:00,active,False,True,True,True
tm011939,team456,u002325,2023-06-21 00:00:00,active,False,True,True,True
tm011940,team456,u004321,2023-06-10 00:00:00,active,False,True,True,False
tm011941,team456,u002775,2023-06-11 00:00:00,active,False,True,True,True
tm011942,team456,u002878,2023-06-24 00:00:00,active,False,True,True,True
tm011943,team456,u000946,2023-06-17 00:00:00,active,False,True,True,True
tm011944,team456,u002796,2023-06-24 00:00:00,active,False,True,True,False
tm011945,team456,u003672,2023-06-12 00:00:00,active,False,True,True,True
tm011946,team456,u000295,2023-06-21 00:00:00,active,False,True,True,True
tm011947,team456,u001661,2023-06-20 00:00:00,active,False,True,True,True
tm011948,team456,u002116,2023-06-10 00:00:00,active,False,True,True,True
tm011949,team456,u001664,2023-06-19 00:00:00,active,True,True,True,False
tm011950,team456,u002320,2023-06-08 00:00:00,active,False,True,True,False
tm011951,team456,u004700,2023-06-15 00:00:00,active,False,True,True,True
tm011952,team456,u000760,2023-06-14 00:00:00,active,False,True,True,True
tm011953,team456,u003598,2023-06-17 00:00:00,active,False,True,True,False
tm011954,team456,u000629,2023-06-11 00:00:00,active,False,True,True,True
tm011955,team456,u000410,2023-06-09 00:00:00,active,False,True,True,False
tm011956,team456,u000433,2023-06-28 00:00:00,active,False,True,False,True
tm011957,team457,u000675,2023-05-27 00:00:00,active,True,True,True,True
tm011958,team457,u002343,2023-06-12 00:00:00,active,False,True,True,False
tm011959,team457,u002651,2023-06-06 00:00:00,active,False,True,True,True
tm011960,team457,u001579,2023-06-07 00:00:00,active,False,True,True,True
tm011961,team457,u004272,2023-06-18 00:00:00,active,False,True,True,True
tm011962,team457,u000948,2023-06-09 00:00:00,active,False,True,True,True
tm011963,team457,u001358,2023-06-16 00:00:00,active,False,True,True,True
tm011964,team457,u004693,2023-06-26 00:00:00,active,False,True,True,True
tm011965,team457,u001025,2023-06-24 00:00:00,active,True,True,True,False
tm011966,team457,u003560,2023-06-03 00:00:00,active,False,True,True,True
tm011967,team457,u003559,2023-06-20 00:00:00,active,True,True,True,True
tm011968,team457,u000470,2023-06-18 00:00:00,active,False,True,False,True
tm011969,team457,u002210,2023-06-29 00:00:00,active,False,True,True,True
tm011970,team457,u000098,2023-06-25 00:00:00,active,False,True,True,True
tm011971,team457,u000225,2023-06-17 00:00:00,active,False,True,True,True
tm011972,team457,u004753,2023-05-31 00:00:00,active,False,True,True,True
tm011973,team457,u004571,2023-06-01 00:00:00,active,False,True,True,True
tm011974,team457,u004793,2023-06-24 00:00:00,active,False,True,True,False
tm011975,team457,u001847,2023-06-25 00:00:00,active,False,True,True,True
tm011976,team457,u003469,2023-06-29 00:00:00,active,False,True,False,True
tm011977,team457,u004446,2023-06-16 00:00:00,active,False,True,True,True
tm011978,team457,u003683,2023-05-30 00:00:00,active,False,True,True,False
tm011979,team457,u000345,2023-06-30 00:00:00,active,False,True,True,False
tm011980,team457,u000544,2023-06-18 00:00:00,active,False,True,True,True
tm011981,team457,u003855,2023-05-30 00:00:00,active,True,True,True,True
tm011982,team457,u001189,2023-05-31 00:00:00,active,False,True,True,False
tm011983,team457,u000625,2023-06-05 00:00:00,active,False,True,True,False
tm011984,team457,u003015,2023-06-09 00:00:00,active,False,True,True,True
tm011985,team457,u000714,2023-06-15 00:00:00,active,False,True,False,True
tm011986,team457,u004373,2023-06-05 00:00:00,active,True,True,True,True
tm011987,team457,u002167,2023-06-25 00:00:00,active,False,True,True,True
tm011988,team457,u003823,2023-06-07 00:00:00,active,False,True,True,True
tm011989,team457,u002321,2023-06-26 00:00:00,active,False,True,True,True
tm011990,team457,u002124,2023-06-04 00:00:00,active,True,True,True,True
tm011991,team457,u000343,2023-06-04 00:00:00,active,False,True,True,True
tm011992,team457,u000510,2023-05-29 00:00:00,active,True,True,True,True
tm011993,team457,u000496,2023-06-29 00:00:00,active,False,True,True,True
tm011994,team457,u002605,2023-06-28 00:00:00,active,False,True,True,True
tm011995,team458,u001747,2023-04-24 00:00:00,active,True,True,True,True
tm011996,team458,u002821,2023-06-10 00:00:00,active,False,True,True,True
tm011997,team458,u004250,2023-06-30 00:00:00,active,False,True,True,True
tm011998,team458,u003961,2023-06-22 00:00:00,active,False,True,True,True
tm011999,team458,u004069,2023-05-13 00:00:00,active,False,True,True,True
tm012000,team458,u001734,2023-06-02 00:00:00,active,True,True,True,True
