user_id,created_at,country,device_model,app_platform,app_version,age_group,gender,acquisition_source,notification_enabled,last_sync_date,calibration_complete,is_active
u004309,2023-02-03 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Referral,True,2023-05-20 00:00:00,True,False
u004310,2023-02-09 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Referral,True,2023-06-27 00:00:00,True,True
u004311,2023-02-27 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Facebook Ad,True,2023-06-27 00:00:00,True,True
u004312,2023-01-05 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,55-64,Female,Referral,True,2023-04-16 00:00:00,True,False
u004313,2023-03-26 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Instagram Ad,True,2023-04-17 00:00:00,False,False
u004314,2023-01-16 00:00:00,France,PeakPulse 3.0,Android,4.1.5,18-24,Male,Referral,True,2023-04-22 00:00:00,True,False
u004315,2023-02-05 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,55-64,Male,Referral,True,2023-04-07 00:00:00,True,False
u004316,2023-02-21 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Male,Podcast Sponsor,True,2023-06-25 00:00:00,True,True
u004317,2023-03-08 00:00:00,Germany,PeakPulse 3.0,Android,4.1.9,25-34,Female,YouTube Ad,True,2023-06-30 00:00:00,True,True
u004318,2023-01-14 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.1,25-34,Female,YouTube Ad,True,2023-06-23 00:00:00,False,True
u004319,2023-04-28 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Female,Podcast Sponsor,False,2023-06-25 00:00:00,True,True
u004320,2023-01-11 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Instagram Ad,True,2023-06-24 00:00:00,True,True
u004321,2023-03-25 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,45-54,Female,YouTube Ad,False,2023-06-11 00:00:00,True,False
u004322,2023-01-26 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Podcast Sponsor,False,2023-05-06 00:00:00,True,False
u004323,2023-04-28 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.9,25-34,Male,YouTube Ad,True,2023-05-07 00:00:00,True,False
u004324,2023-01-13 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Male,Instagram Ad,False,2023-04-07 00:00:00,True,False
u004325,2023-04-12 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Organic Search,True,2023-06-24 00:00:00,True,True
u004326,2023-01-02 00:00:00,India,PeakPulse 3.0,iOS,4.1.9,45-54,Male,Direct Website,False,2023-06-24 00:00:00,True,True
u004327,2023-03-02 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,45-54,Male,YouTube Ad,False,2023-06-23 00:00:00,True,True
u004328,2023-03-08 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Podcast Sponsor,True,2023-06-11 00:00:00,True,False
u004329,2023-02-05 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,35-44,Female,YouTube Ad,True,2023-06-23 00:00:00,True,True
u004330,2023-02-11 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Instagram Ad,True,2023-06-25 00:00:00,True,True
u004331,2023-01-26 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,65+,Male,Podcast Sponsor,True,2023-04-11 00:00:00,True,False
u004332,2023-03-18 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,45-54,Non-binary,Podcast Sponsor,True,2023-06-27 00:00:00,True,True
u004333,2023-01-24 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Organic Search,True,2023-06-29 00:00:00,True,True
u004334,2023-02-11 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Referral,True,2023-05-24 00:00:00,True,False
u004335,2023-01-11 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,18-24,Male,Organic Search,True,2023-06-26 00:00:00,True,True
u004336,2023-04-24 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Direct Website,True,2023-06-28 00:00:00,True,True
u004337,2023-04-04 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Facebook Ad,True,2023-06-16 00:00:00,True,False
u004338,2023-03-10 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,45-54,Male,Referral,True,2023-06-30 00:00:00,True,True
u004339,2023-02-25 00:00:00,France,PeakPulse 3.0,Android,4.2.0,25-34,Female,Instagram Ad,True,2023-06-27 00:00:00,True,True
u004340,2023-04-20 00:00:00,France,PeakPulse 3.0,iOS,4.2.0,55-64,Male,Facebook Ad,True,2023-06-30 00:00:00,True,True
u004341,2023-02-19 00:00:00,UK,PeakPulse 3.0,Android,4.1.9,35-44,Male,Facebook Ad,True,2023-04-15 00:00:00,True,False
u004342,2023-02-09 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Instagram Ad,True,2023-06-26 00:00:00,True,True
u004343,2023-04-16 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Instagram Ad,True,2023-06-30 00:00:00,True,True
u004344,2023-02-19 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.9,18-24,Female,Referral,True,2023-06-23 00:00:00,False,True
u004345,2023-02-13 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,18-24,Female,YouTube Ad,True,2023-06-28 00:00:00,True,True
u004346,2023-03-25 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Organic Search,True,2023-06-28 00:00:00,True,True
u004347,2023-02-23 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Female,Organic Search,True,2023-05-11 00:00:00,True,False
u004348,2023-02-03 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,18-24,Male,Facebook Ad,True,2023-06-27 00:00:00,False,True
u004349,2023-03-27 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,45-54,Male,Podcast Sponsor,True,2023-06-24 00:00:00,True,True
u004350,2023-01-14 00:00:00,UK,PeakPulse 3.0,Android,4.2.0,25-34,Male,Referral,True,2023-04-09 00:00:00,True,False
u004351,2023-01-13 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Podcast Sponsor,True,2023-06-30 00:00:00,True,True
u004352,2023-01-11 00:00:00,India,PeakPulse 3.0,iOS,4.2.1,45-54,Female,Facebook Ad,True,2023-04-01 00:00:00,True,False
u004353,2023-02-28 00:00:00,India,PeakPulse 3.0,iOS,4.1.5,45-54,Male,Direct Website,True,2023-06-25 00:00:00,False,True
u004354,2023-02-04 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,25-34,Male,Facebook Ad,False,2023-05-16 00:00:00,True,False
u004355,2023-02-21 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Referral,True,2023-06-16 00:00:00,True,False
u004356,2023-03-26 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Direct Website,True,2023-05-05 00:00:00,True,False
u004357,2023-04-27 00:00:00,India,PeakPulse 3.0,iOS,4.1.9,45-54,Male,Direct Website,True,2023-06-30 00:00:00,True,True
u004358,2023-03-16 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,YouTube Ad,True,2023-06-29 00:00:00,True,True
u004359,2023-03-22 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,45-54,Male,Organic Search,True,2023-05-21 00:00:00,True,False
u004360,2023-02-13 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Direct Website,True,2023-06-19 00:00:00,True,False
u004361,2023-03-12 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,55-64,Male,Instagram Ad,True,2023-06-24 00:00:00,True,True
u004362,2023-01-13 00:00:00,India,PeakPulse 3.0,Android,4.2.0,25-34,Non-binary,Referral,True,2023-05-14 00:00:00,True,False
u004363,2023-02-11 00:00:00,France,PeakPulse 3.0,iOS,4.2.0,55-64,Female,Direct Website,True,2023-06-30 00:00:00,True,True
u004364,2023-01-18 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,55-64,Female,YouTube Ad,True,2023-05-09 00:00:00,True,False
u004365,2023-02-06 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,18-24,Male,Instagram Ad,True,2023-06-23 00:00:00,True,True
u004366,2023-01-07 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Organic Search,True,2023-05-04 00:00:00,True,False
u004367,2023-03-04 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Direct Website,True,2023-06-25 00:00:00,True,True
u004368,2023-01-31 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Podcast Sponsor,True,2023-06-28 00:00:00,True,True
u004369,2023-02-23 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Facebook Ad,True,2023-06-29 00:00:00,False,True
u004370,2023-05-13 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Referral,True,2023-06-24 00:00:00,True,True
u004371,2023-02-27 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Facebook Ad,True,2023-06-11 00:00:00,True,False
u004372,2023-05-07 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Referral,True,2023-06-24 00:00:00,True,True
u004373,2023-02-09 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Instagram Ad,True,2023-06-24 00:00:00,True,True
u004374,2023-03-14 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Instagram Ad,False,2023-06-26 00:00:00,True,True
u004375,2023-01-21 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Organic Search,True,2023-05-24 00:00:00,True,False
u004376,2023-01-27 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,45-54,Male,YouTube Ad,True,2023-04-08 00:00:00,True,False
u004377,2023-03-10 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Direct Website,True,2023-05-20 00:00:00,True,False
u004378,2023-05-09 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Facebook Ad,True,2023-06-26 00:00:00,True,True
u004379,2023-02-21 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,45-54,Male,YouTube Ad,True,2023-06-30 00:00:00,True,True
u004380,2023-01-27 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Podcast Sponsor,True,2023-06-26 00:00:00,True,True
u004381,2023-02-04 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,45-54,Female,Direct Website,True,2023-06-29 00:00:00,True,True
u004382,2023-01-31 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,55-64,Male,Direct Website,True,2023-06-24 00:00:00,True,True
u004383,2023-04-22 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Referral,True,2023-06-27 00:00:00,True,True
u004384,2023-03-18 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,18-24,Male,Facebook Ad,True,2023-04-21 00:00:00,True,False
u004385,2023-02-11 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Podcast Sponsor,True,2023-06-30 00:00:00,True,True
u004386,2023-02-02 00:00:00,France,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Organic Search,True,2023-05-01 00:00:00,True,False
u004387,2023-04-07 00:00:00,UK,PeakPulse 3.0,Android,4.2.1,45-54,Male,Podcast Sponsor,True,2023-06-09 00:00:00,True,False
u004388,2023-01-19 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Direct Website,True,2023-06-13 00:00:00,True,False
u004389,2023-01-28 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Podcast Sponsor,True,2023-04-16 00:00:00,True,False
u004390,2023-01-19 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,45-54,Female,Organic Search,True,2023-05-20 00:00:00,True,False
u004391,2023-02-01 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,35-44,Female,Direct Website,True,2023-06-24 00:00:00,True,True
u004392,2023-05-26 00:00:00,Japan,PeakPulse 3.0,Android,4.1.9,18-24,Female,Facebook Ad,True,2023-06-25 00:00:00,True,True
u004393,2023-03-09 00:00:00,Germany,PeakPulse 3.0,Android,4.1.5,55-64,Female,Referral,True,2023-04-24 00:00:00,True,False
u004394,2023-04-01 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Facebook Ad,True,2023-06-26 00:00:00,True,True
u004395,2023-03-21 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,45-54,Female,Referral,True,2023-06-24 00:00:00,True,True
u004396,2023-02-28 00:00:00,France,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Podcast Sponsor,False,2023-06-26 00:00:00,True,True
u004397,2023-01-08 00:00:00,India,PeakPulse 3.0,iOS,4.1.9,18-24,Male,Podcast Sponsor,True,2023-06-27 00:00:00,True,True
u004398,2023-03-14 00:00:00,UK,PeakPulse 3.0,Android,4.2.1,45-54,Male,Facebook Ad,True,2023-06-26 00:00:00,True,True
u004399,2023-01-16 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Organic Search,True,2023-06-23 00:00:00,True,True
u004400,2023-02-15 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Male,YouTube Ad,True,2023-06-28 00:00:00,True,True
u004401,2023-01-19 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.1,65+,Male,Instagram Ad,False,2023-04-10 00:00:00,True,False
u004402,2023-04-14 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Organic Search,True,2023-06-28 00:00:00,True,True
u004403,2023-03-02 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,35-44,Female,YouTube Ad,True,2023-06-25 00:00:00,True,True
u004404,2023-01-19 00:00:00,France,PeakPulse 3.0,iOS,4.1.9,55-64,Female,Organic Search,True,2023-06-18 00:00:00,True,False
u004405,2023-03-11 00:00:00,India,PeakPulse 3.0,iOS,4.2.1,65+,Female,Podcast Sponsor,True,2023-06-29 00:00:00,True,True
u004406,2023-01-13 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,45-54,Male,Referral,True,2023-06-16 00:00:00,True,False
u004407,2023-02-15 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Direct Website,True,2023-06-26 00:00:00,True,True
u004408,2023-01-16 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,45-54,Male,YouTube Ad,True,2023-05-18 00:00:00,True,False
u004409,2023-01-28 00:00:00,India,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Referral,True,2023-04-04 00:00:00,True,False
u004410,2023-01-24 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Instagram Ad,True,2023-06-28 00:00:00,True,True
u004411,2023-03-23 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Male,Organic Search,True,2023-06-25 00:00:00,True,True
u004412,2023-02-28 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,35-44,Male,YouTube Ad,True,2023-06-27 00:00:00,True,True
u004413,2023-02-21 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Podcast Sponsor,True,2023-04-17 00:00:00,True,False
u004414,2023-02-08 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.1,18-24,Non-binary,Organic Search,True,2023-06-23 00:00:00,True,True
u004415,2023-03-30 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.9,55-64,Male,Instagram Ad,True,2023-06-28 00:00:00,True,True
u004416,2023-02-16 00:00:00,India,PeakPulse 3.0,iOS,4.2.1,18-24,Female,YouTube Ad,False,2023-06-30 00:00:00,True,True
u004417,2023-04-05 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Direct Website,True,2023-06-28 00:00:00,True,True
u004418,2023-02-02 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Direct Website,True,2023-06-25 00:00:00,True,True
u004419,2023-01-24 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,18-24,Male,YouTube Ad,True,2023-06-27 00:00:00,True,True
u004420,2023-01-26 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Instagram Ad,True,2023-06-12 00:00:00,True,False
u004421,2023-02-27 00:00:00,UK,PeakPulse 3.0,Android,4.2.0,25-34,Female,Facebook Ad,True,2023-05-19 00:00:00,True,False
u004422,2023-04-01 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Podcast Sponsor,False,2023-06-30 00:00:00,True,True
u004423,2023-01-05 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Referral,True,2023-04-14 00:00:00,True,False
u004424,2023-03-27 00:00:00,Germany,PeakPulse 3.0,Android,4.2.0,35-44,Female,Direct Website,False,2023-05-01 00:00:00,True,False
u004425,2023-02-04 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,55-64,Female,Instagram Ad,True,2023-06-25 00:00:00,True,True
u004426,2023-01-26 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Direct Website,False,2023-06-13 00:00:00,True,False
u004427,2023-05-20 00:00:00,India,PeakPulse 3.0,Android,4.1.5,35-44,Male,YouTube Ad,True,2023-06-25 00:00:00,True,True
u004428,2023-03-24 00:00:00,France,PeakPulse 3.0,Android,4.1.5,25-34,Female,Referral,True,2023-04-04 00:00:00,True,False
u004429,2023-01-16 00:00:00,France,PeakPulse 3.0,Android,4.1.5,35-44,Male,Organic Search,True,2023-05-19 00:00:00,True,False
u004430,2023-02-24 00:00:00,Brazil,PeakPulse 3.0,Android,4.1.5,18-24,Male,Facebook Ad,True,2023-06-25 00:00:00,True,True
u004431,2023-02-28 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.5,55-64,Female,Facebook Ad,True,2023-06-16 00:00:00,True,False
u004432,2023-03-13 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,25-34,Non-binary,Instagram Ad,True,2023-04-22 00:00:00,True,False
u004433,2023-01-19 00:00:00,Australia,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Facebook Ad,True,2023-05-16 00:00:00,True,False
u004434,2023-01-11 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Male,Organic Search,True,2023-06-18 00:00:00,True,False
u004435,2023-02-06 00:00:00,Brazil,PeakPulse 3.0,Android,4.2.0,55-64,Female,Referral,False,2023-06-26 00:00:00,True,True
u004436,2023-02-17 00:00:00,India,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Instagram Ad,True,2023-06-30 00:00:00,True,True
u004437,2023-02-16 00:00:00,Japan,PeakPulse 3.0,Android,4.2.1,45-54,Non-binary,Podcast Sponsor,True,2023-06-24 00:00:00,True,True
u004438,2023-02-09 00:00:00,France,PeakPulse 3.0,iOS,4.1.9,18-24,Male,YouTube Ad,True,2023-06-28 00:00:00,True,True
u004439,2023-03-10 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,35-44,Female,Podcast Sponsor,True,2023-04-28 00:00:00,True,False
u004440,2023-02-08 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,25-34,Non-binary,Facebook Ad,True,2023-05-26 00:00:00,True,False
u004441,2023-01-21 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Organic Search,True,2023-06-24 00:00:00,True,True
u004442,2023-02-08 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Male,Organic Search,True,2023-06-23 00:00:00,True,True
u004443,2023-03-15 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,35-44,Female,YouTube Ad,False,2023-06-23 00:00:00,True,False
u004444,2023-02-18 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Instagram Ad,False,2023-06-24 00:00:00,True,True
u004445,2023-01-21 00:00:00,Canada,PeakPulse 3.0,Android,4.1.9,25-34,Female,YouTube Ad,True,2023-06-01 00:00:00,True,False
u004446,2023-03-20 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Direct Website,False,2023-06-28 00:00:00,True,True
u004447,2023-03-24 00:00:00,Australia,PeakPulse 3.0,iOS,4.2.1,55-64,Male,Organic Search,True,2023-06-26 00:00:00,True,True
u004448,2023-03-17 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Referral,True,2023-06-26 00:00:00,True,True
u004449,2023-02-28 00:00:00,Brazil,PeakPulse 3.0,Android,4.1.9,18-24,Female,Podcast Sponsor,False,2023-04-15 00:00:00,True,False
u004450,2023-03-28 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,35-44,Female,Facebook Ad,False,2023-06-24 00:00:00,False,True
u004451,2023-03-06 00:00:00,India,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Podcast Sponsor,True,2023-06-29 00:00:00,True,True
u004452,2023-03-10 00:00:00,France,PeakPulse 3.0,iOS,4.1.9,65+,Female,Organic Search,True,2023-06-25 00:00:00,True,True
u004453,2023-03-10 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Organic Search,True,2023-04-29 00:00:00,True,False
u004454,2023-03-05 00:00:00,Germany,PeakPulse 3.0,Android,4.1.5,45-54,Male,YouTube Ad,False,2023-06-30 00:00:00,True,True
u004455,2023-02-04 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Referral,True,2023-06-26 00:00:00,True,True
u004456,2023-02-07 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,65+,Female,Organic Search,True,2023-05-28 00:00:00,True,False
u004457,2023-01-09 00:00:00,France,PeakPulse 3.0,iOS,4.2.1,55-64,Female,Instagram Ad,True,2023-06-29 00:00:00,True,True
u004458,2023-03-16 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,65+,Male,YouTube Ad,True,2023-06-27 00:00:00,True,True
u004459,2023-02-01 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,45-54,Non-binary,Instagram Ad,True,2023-06-23 00:00:00,True,False
u004460,2023-04-01 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,35-44,Female,YouTube Ad,True,2023-06-25 00:00:00,False,True
u004461,2023-02-05 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,45-54,Male,Organic Search,False,2023-04-11 00:00:00,True,False
u004462,2023-01-24 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,55-64,Male,Referral,True,2023-06-08 00:00:00,True,False
u004463,2023-02-08 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Organic Search,True,2023-06-28 00:00:00,True,True
u004464,2023-03-04 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,65+,Female,Facebook Ad,True,2023-04-16 00:00:00,True,False
u004465,2023-02-28 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,18-24,Non-binary,Podcast Sponsor,True,2023-06-29 00:00:00,True,True
u004466,2023-02-26 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Organic Search,True,2023-06-08 00:00:00,True,False
u004467,2023-03-06 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.9,35-44,Non-binary,Organic Search,True,2023-06-30 00:00:00,True,True
u004468,2023-02-07 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Facebook Ad,True,2023-06-28 00:00:00,True,True
u004469,2023-01-22 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,YouTube Ad,True,2023-04-27 00:00:00,True,False
u004470,2023-03-25 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Referral,True,2023-06-30 00:00:00,True,True
u004471,2023-04-23 00:00:00,Japan,PeakPulse 3.0,Android,4.1.9,45-54,Male,Facebook Ad,True,2023-06-10 00:00:00,True,False
u004472,2023-01-30 00:00:00,Canada,PeakPulse 3.0,Android,4.2.1,25-34,Female,Podcast Sponsor,True,2023-04-12 00:00:00,True,False
u004473,2023-03-04 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,45-54,Female,Facebook Ad,False,2023-06-27 00:00:00,True,True
u004474,2023-02-03 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Male,Facebook Ad,True,2023-06-24 00:00:00,True,True
u004475,2023-01-13 00:00:00,Germany,PeakPulse 3.0,Android,4.2.0,45-54,Non-binary,Organic Search,True,2023-06-27 00:00:00,True,True
u004476,2023-01-18 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,45-54,Male,Facebook Ad,True,2023-06-27 00:00:00,True,True
u004477,2023-01-16 00:00:00,India,PeakPulse 3.0,iOS,4.1.5,25-34,Female,YouTube Ad,True,2023-06-27 00:00:00,True,True
u004478,2023-03-16 00:00:00,France,PeakPulse 3.0,Android,4.1.9,35-44,Female,Organic Search,True,2023-06-26 00:00:00,True,True
u004479,2023-04-25 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Facebook Ad,True,2023-06-23 00:00:00,True,True
u004480,2023-03-19 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,18-24,Female,Podcast Sponsor,True,2023-06-24 00:00:00,True,True
u004481,2023-02-10 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,45-54,Non-binary,Podcast Sponsor,True,2023-04-17 00:00:00,True,False
u004482,2023-01-25 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.0,45-54,Male,Direct Website,True,2023-04-10 00:00:00,True,False
u004483,2023-02-23 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Referral,False,2023-05-04 00:00:00,False,False
u004484,2023-02-06 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,35-44,Female,Organic Search,True,2023-06-27 00:00:00,True,True
u004485,2023-03-11 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.1,55-64,Female,Direct Website,True,2023-06-30 00:00:00,True,True
u004486,2023-02-05 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Podcast Sponsor,True,2023-06-03 00:00:00,False,False
u004487,2023-04-08 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,55-64,Male,Organic Search,True,2023-06-30 00:00:00,True,True
u004488,2023-04-04 00:00:00,Brazil,PeakPulse 3.0,Android,4.1.9,35-44,Male,Organic Search,True,2023-06-23 00:00:00,True,True
u004489,2023-01-13 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,18-24,Female,Direct Website,True,2023-05-10 00:00:00,True,False
u004490,2023-04-16 00:00:00,India,PeakPulse 3.0,Android,4.2.0,35-44,Female,Organic Search,True,2023-05-20 00:00:00,True,False
u004491,2023-01-18 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,45-54,Male,Facebook Ad,True,2023-04-26 00:00:00,True,False
u004492,2023-02-27 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Instagram Ad,True,2023-06-30 00:00:00,True,True
u004493,2023-03-27 00:00:00,Germany,PeakPulse 3.0,Android,4.2.1,55-64,Male,Referral,True,2023-04-24 00:00:00,True,False
u004494,2023-02-23 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Referral,True,2023-06-25 00:00:00,True,True
u004495,2023-02-05 00:00:00,India,PeakPulse 3.0,Android,4.1.9,25-34,Female,Podcast Sponsor,True,2023-06-30 00:00:00,True,True
